gender,Partner,Dependents,PhoneService,tenure,MonthlyCharges
Female,Yes,Yes,Yes,32,73.6
Female,Yes,No,Yes,72,109.75
Male,No,Yes,Yes,37,61.45
Female,Yes,No,Yes,69,106.4
Female,Yes,No,Yes,26,81.9
Female,Yes,Yes,Yes,58,105.2
Male,No,No,Yes,24,54.6
Male,Yes,Yes,Yes,5,20.55
Male,Yes,Yes,Yes,15,20.0
Female,Yes,Yes,Yes,30,19.7
Female,Yes,No,Yes,55,66.05
Female,Yes,No,No,25,34.0
Male,Yes,No,Yes,10,92.5
Male,Yes,Yes,No,44,54.05
Female,No,No,Yes,47,58.9
Female,Yes,Yes,Yes,13,88.35
Female,Yes,Yes,Yes,49,107.95
Female,Yes,No,Yes,64,96.9
Male,No,No,Yes,1,19.1
Male,No,No,Yes,20,50.0
Female,Yes,No,No,37,45.4
Male,Yes,Yes,Yes,30,85.45
Female,No,No,Yes,38,84.1
Female,No,No,Yes,1,74.45
Female,No,No,Yes,37,64.75
Female,Yes,No,No,52,66.25
Male,No,Yes,Yes,71,76.9
Male,No,No,Yes,26,89.8
Male,No,No,Yes,66,74.6
Male,Yes,No,Yes,72,116.95
Male,No,Yes,No,25,40.65
Male,Yes,Yes,Yes,69,114.35
Male,Yes,Yes,Yes,53,69.7
Female,No,No,Yes,12,95.5
Male,No,No,Yes,26,98.65
Male,No,No,Yes,21,61.65
Female,No,Yes,Yes,1,89.35
Male,No,No,Yes,48,95.4
Female,Yes,No,No,26,35.4
Male,Yes,No,Yes,60,19.95
Male,No,No,Yes,18,19.25
Female,No,No,No,10,29.65
Male,Yes,Yes,Yes,5,84.5
Female,No,Yes,Yes,4,20.4
Male,Yes,Yes,Yes,65,24.75
Male,Yes,Yes,Yes,70,25.35
Male,No,No,Yes,18,90.7
Male,No,Yes,Yes,62,20.0
Female,Yes,Yes,Yes,66,59.75
Female,Yes,Yes,Yes,65,82.5
Female,No,No,Yes,3,70.3
Female,No,No,Yes,34,20.35
Male,Yes,Yes,Yes,16,90.8
Female,No,No,Yes,54,103.95
Female,No,No,Yes,50,104.95
Male,Yes,No,Yes,71,105.25
Female,No,No,Yes,10,74.75
Female,No,No,Yes,1,50.8
Male,No,No,Yes,18,23.75
Male,No,No,Yes,4,61.3
Female,Yes,Yes,Yes,58,75.8
Female,Yes,No,Yes,56,98.0
Male,No,No,Yes,2,80.25
Male,Yes,No,Yes,32,78.9
Male,Yes,Yes,No,56,52.0
Male,No,No,Yes,36,84.75
Female,No,No,Yes,4,64.4
Male,No,No,Yes,53,85.45
Male,No,No,Yes,10,45.8
Male,No,No,No,4,30.5
Male,Yes,Yes,Yes,1,19.9
Female,Yes,No,Yes,51,69.15
Male,No,No,Yes,12,99.45
Female,No,No,No,6,49.25
Male,Yes,Yes,No,63,39.35
Female,No,No,Yes,1,70.6
Female,Yes,No,Yes,48,105.1
Female,No,No,Yes,5,81.0
Female,No,Yes,Yes,35,20.1
Male,No,No,Yes,6,84.85
Male,No,No,Yes,2,19.75
Female,No,No,Yes,50,19.75
Female,No,No,Yes,33,70.4
Male,No,No,Yes,31,20.45
Female,Yes,Yes,Yes,9,20.35
Female,Yes,Yes,Yes,54,86.2
Female,No,No,Yes,46,95.65
Male,No,Yes,Yes,34,103.8
Male,Yes,Yes,Yes,71,97.2
Female,Yes,Yes,Yes,63,63.55
Female,No,No,Yes,51,24.95
Female,No,No,Yes,26,89.15
Female,Yes,No,Yes,64,99.0
Female,Yes,No,No,1,24.8
Male,Yes,No,Yes,61,85.55
Female,No,No,Yes,15,94.0
Male,No,No,Yes,64,105.65
Female,No,No,Yes,18,50.3
Female,Yes,Yes,Yes,57,95.0
Male,Yes,Yes,Yes,14,61.4
Male,No,No,Yes,18,80.55
Female,Yes,No,Yes,72,78.5
Male,Yes,No,Yes,70,114.3
Female,No,No,Yes,38,20.05
Male,Yes,Yes,Yes,68,62.65
Male,No,No,Yes,13,80.85
Male,Yes,No,Yes,65,92.7
Female,No,No,Yes,30,100.45
Male,Yes,No,Yes,51,75.2
Female,No,No,Yes,31,84.75
Female,Yes,No,Yes,9,89.45
Female,Yes,Yes,Yes,72,79.5
Male,No,No,Yes,10,72.15
Female,No,No,Yes,37,19.8
Female,No,No,Yes,2,76.4
Male,No,No,Yes,55,100.9
Male,No,Yes,Yes,33,95.3
Female,Yes,Yes,Yes,46,90.95
Female,No,Yes,Yes,1,54.5
Female,No,No,Yes,20,61.6
Male,Yes,No,Yes,9,79.9
Male,No,No,Yes,32,96.15
Female,Yes,Yes,Yes,19,49.6
Female,Yes,No,Yes,70,65.3
Female,No,Yes,Yes,61,25.0
Male,No,No,Yes,26,45.45
Male,Yes,No,Yes,45,107.75
Male,Yes,Yes,Yes,62,89.1
Male,No,No,Yes,1,19.65
Female,No,No,Yes,3,44.75
Female,Yes,Yes,Yes,41,101.6
Male,Yes,Yes,Yes,67,103.15
Male,No,No,Yes,1,84.65
Female,Yes,No,Yes,71,95.65
Female,Yes,Yes,Yes,37,75.1
Male,Yes,No,Yes,60,61.35
Female,Yes,No,Yes,1,69.55
Female,No,No,Yes,6,19.7
Female,No,No,No,13,31.05
Female,Yes,Yes,Yes,11,51.0
Male,No,No,Yes,7,51.0
Female,Yes,Yes,Yes,10,88.85
Male,Yes,No,Yes,34,20.05
Female,No,No,Yes,62,65.1
Male,Yes,No,Yes,64,70.15
Female,Yes,Yes,Yes,1,44.35
Male,No,No,Yes,25,20.75
Female,No,No,Yes,26,56.05
Male,No,Yes,Yes,10,19.95
Female,No,No,Yes,53,98.6
Female,No,No,Yes,7,79.7
Male,No,No,Yes,33,79.0
Female,Yes,No,Yes,71,89.45
Female,No,No,Yes,29,74.2
Male,Yes,Yes,Yes,24,81.0
Male,Yes,Yes,Yes,20,49.6
Female,No,No,Yes,1,84.6
Male,No,Yes,Yes,54,55.0
Female,No,No,Yes,5,84.85
Female,Yes,Yes,Yes,72,84.2
Male,Yes,No,Yes,52,106.3
Female,No,No,Yes,9,69.05
Female,No,No,Yes,1,45.4
Male,No,No,Yes,1,73.65
Male,Yes,Yes,Yes,33,73.9
Female,Yes,No,Yes,55,77.75
Male,Yes,Yes,Yes,69,99.35
Male,No,No,Yes,1,50.75
Male,No,No,Yes,54,87.1
Male,No,Yes,Yes,33,20.15
Male,Yes,No,Yes,45,98.7
Female,No,Yes,No,11,25.2
Male,No,No,Yes,6,55.7
Male,No,No,Yes,21,65.35
Female,Yes,Yes,Yes,65,25.3
Female,Yes,No,Yes,6,84.35
Female,No,No,Yes,8,84.95
Male,No,No,Yes,11,73.85
Male,Yes,Yes,Yes,43,24.25
Male,Yes,Yes,No,49,51.8
Female,Yes,No,Yes,1,46.0
Male,No,No,Yes,15,79.4
Male,Yes,Yes,Yes,60,60.5
Male,No,No,No,17,25.1
Male,Yes,No,Yes,16,71.8
Male,Yes,Yes,Yes,35,20.05
Male,Yes,No,Yes,44,88.4
Female,Yes,Yes,No,12,30.25
Male,No,No,Yes,1,20.2
Female,No,No,Yes,28,59.9
Male,Yes,No,Yes,70,25.15
Female,No,Yes,Yes,5,46.0
Male,No,No,Yes,18,101.3
Male,Yes,No,Yes,70,76.95
Female,Yes,Yes,Yes,9,55.3
Female,No,No,Yes,67,92.45
Female,No,No,Yes,1,48.45
Female,Yes,Yes,Yes,18,19.35
Male,No,No,Yes,4,51.75
Male,Yes,Yes,Yes,71,86.7
Male,Yes,Yes,Yes,30,94.4
Male,Yes,No,Yes,1,55.7
Female,No,No,Yes,55,84.25
Male,No,No,Yes,59,64.65
Female,No,No,Yes,1,70.15
Female,Yes,No,Yes,7,69.2
Male,Yes,Yes,Yes,45,54.65
Female,Yes,Yes,Yes,54,24.75
Male,Yes,Yes,Yes,51,23.95
Female,Yes,No,Yes,72,105.0
Male,Yes,No,Yes,44,59.85
Male,No,No,Yes,2,20.05
Female,No,No,Yes,66,92.15
Male,Yes,Yes,No,68,44.8
Female,No,No,Yes,31,20.9
Female,No,No,Yes,21,95.4
Male,No,Yes,Yes,21,80.35
Female,Yes,Yes,Yes,55,85.1
Male,No,No,No,9,34.7
Male,Yes,No,Yes,71,115.05
Female,No,No,Yes,1,81.1
Male,Yes,Yes,Yes,22,19.95
Female,Yes,Yes,Yes,1,20.55
Female,No,No,Yes,61,106.6
Female,Yes,No,Yes,67,86.15
Female,No,No,Yes,14,78.85
Male,Yes,No,Yes,59,106.75
Male,Yes,No,Yes,21,86.55
Male,No,No,No,4,42.4
Female,No,No,Yes,3,89.45
Male,Yes,No,Yes,70,24.25
Female,No,No,Yes,3,97.9
Male,No,No,Yes,21,20.5
Male,No,No,Yes,20,19.6
Male,Yes,Yes,Yes,22,20.25
Male,No,No,Yes,1,55.7
Female,No,No,Yes,63,20.6
Female,Yes,Yes,Yes,70,19.8
Male,No,No,Yes,13,79.8
Female,No,No,Yes,5,80.2
Female,Yes,Yes,Yes,72,116.4
Female,No,No,No,13,31.65
Male,Yes,No,Yes,61,94.15
Male,No,No,Yes,1,20.65
Female,Yes,No,Yes,56,76.85
Female,No,No,Yes,4,20.15
Male,No,No,Yes,35,55.25
Female,Yes,No,No,18,39.05
Male,Yes,No,Yes,72,82.15
Female,No,No,Yes,49,103.0
Female,Yes,No,Yes,44,95.1
Female,Yes,No,Yes,3,83.9
Female,Yes,Yes,Yes,37,95.15
Male,Yes,No,Yes,61,79.8
Male,Yes,No,Yes,70,74.8
Female,No,No,Yes,1,69.85
Female,No,No,Yes,41,20.45
Male,Yes,Yes,Yes,70,78.35
Female,No,No,Yes,1,53.55
Male,No,No,Yes,51,19.1
Female,Yes,Yes,Yes,42,20.0
Female,Yes,Yes,Yes,70,93.9
Male,No,No,Yes,48,19.95
Male,Yes,Yes,Yes,68,113.15
Female,No,No,Yes,48,24.0
Female,Yes,No,Yes,26,84.95
Male,Yes,No,Yes,11,80.5
Male,No,No,Yes,1,19.3
Female,No,No,Yes,27,19.15
Female,No,No,Yes,46,91.3
Male,No,No,Yes,1,49.65
Female,No,No,Yes,46,54.35
Male,Yes,Yes,Yes,25,19.15
Male,No,No,Yes,4,88.45
Male,No,No,Yes,13,19.75
Male,Yes,No,Yes,31,75.5
Female,Yes,Yes,Yes,23,83.75
Female,No,No,Yes,2,19.4
Female,No,No,Yes,65,26.5
Male,No,No,Yes,22,90.5
Female,Yes,Yes,Yes,55,19.15
Male,Yes,No,Yes,9,94.85
Male,Yes,Yes,Yes,7,69.95
Female,Yes,Yes,No,35,40.9
Male,No,No,Yes,6,80.25
Female,No,No,Yes,1,48.6
Male,No,No,Yes,17,70.8
Male,Yes,Yes,Yes,10,60.2
Male,No,Yes,Yes,15,55.2
Female,No,No,No,40,55.8
Female,Yes,Yes,Yes,13,54.15
Male,Yes,No,Yes,29,80.15
Female,No,No,Yes,3,75.5
Female,Yes,No,Yes,58,100.4
Female,No,No,Yes,45,62.55
Female,Yes,Yes,Yes,72,70.45
Male,Yes,Yes,Yes,68,85.5
Male,No,No,Yes,1,20.2
Female,Yes,Yes,Yes,38,54.5
Male,No,No,Yes,2,20.75
Male,No,No,Yes,11,20.35
Female,Yes,No,Yes,20,91.0
Male,Yes,No,Yes,72,104.8
Female,Yes,No,Yes,3,74.75
Male,No,No,Yes,23,104.05
Male,No,No,Yes,40,51.1
Male,Yes,No,Yes,62,89.8
Female,No,Yes,Yes,22,20.55
Female,No,No,Yes,11,64.05
Male,Yes,No,Yes,7,74.85
Female,No,No,Yes,13,96.65
Male,No,No,Yes,1,20.05
Female,No,No,Yes,39,103.45
Male,Yes,No,No,3,25.0
Male,No,No,Yes,58,20.3
Male,No,Yes,Yes,6,26.35
Female,Yes,Yes,Yes,1,19.9
Female,Yes,No,Yes,22,54.7
Male,Yes,No,No,14,46.35
Male,Yes,Yes,Yes,64,90.25
Male,No,No,Yes,1,19.95
Male,No,No,Yes,6,20.65
Male,No,No,Yes,1,79.6
Male,No,Yes,Yes,39,25.45
Female,No,No,Yes,20,19.5
Male,No,No,Yes,1,75.9
Male,Yes,No,Yes,1,76.2
Male,Yes,No,Yes,64,66.15
Male,No,Yes,Yes,1,19.25
Female,Yes,No,Yes,46,69.1
Female,Yes,Yes,No,28,39.1
Female,Yes,No,Yes,33,20.05
Male,Yes,Yes,Yes,39,59.8
Female,Yes,No,Yes,42,84.3
Female,No,No,Yes,1,48.6
Female,No,No,Yes,7,79.0
Male,Yes,No,Yes,70,105.35
Male,No,No,Yes,65,25.1
Male,No,No,Yes,1,49.75
Male,Yes,No,Yes,18,94.75
Male,Yes,No,Yes,24,93.0
Male,No,No,Yes,63,71.9
Female,No,Yes,Yes,44,77.55
Male,No,No,Yes,4,19.85
Female,No,No,Yes,1,70.25
Female,Yes,Yes,Yes,37,95.25
Female,No,No,Yes,10,84.6
Male,No,No,No,34,25.05
Male,Yes,No,No,35,53.15
Female,Yes,No,Yes,4,20.15
Female,Yes,No,Yes,39,101.25
Male,Yes,No,Yes,43,100.55
Female,Yes,Yes,Yes,17,24.1
Female,Yes,No,Yes,61,25.3
Female,Yes,No,Yes,49,71.8
Male,No,No,Yes,4,19.7
Female,Yes,Yes,No,64,49.85
Male,No,No,Yes,3,69.6
Male,Yes,Yes,Yes,1,19.75
Male,Yes,No,Yes,40,80.8
Female,No,Yes,Yes,1,60.0
Male,No,No,Yes,8,86.55
Female,Yes,No,Yes,1,20.85
Female,Yes,No,Yes,34,64.2
Female,Yes,No,No,1,35.0
Female,No,No,No,39,50.75
Female,Yes,No,Yes,58,105.5
Male,Yes,Yes,Yes,45,19.2
Male,No,No,Yes,6,85.15
Male,No,No,Yes,43,90.65
Male,Yes,Yes,Yes,41,20.0
Male,No,No,Yes,5,74.65
Male,No,No,No,72,61.2
Male,No,No,Yes,4,19.95
Male,Yes,Yes,Yes,9,54.8
Male,Yes,No,Yes,72,73.45
Female,Yes,No,Yes,33,51.45
Female,Yes,No,Yes,72,80.45
Male,Yes,No,Yes,22,54.2
Female,Yes,No,Yes,70,109.5
Male,Yes,Yes,Yes,21,104.4
Male,No,No,Yes,15,85.3
Male,Yes,No,Yes,29,79.3
Female,Yes,Yes,Yes,15,76.5
Male,Yes,Yes,Yes,71,105.1
Male,No,No,Yes,72,25.4
Female,Yes,No,Yes,19,86.85
Male,No,No,Yes,1,19.65
Female,No,No,Yes,1,75.7
Female,No,No,Yes,2,45.55
Female,Yes,Yes,Yes,11,78.1
Female,No,No,Yes,12,19.3
Female,Yes,No,Yes,70,110.5
Female,Yes,No,Yes,20,90.8
Female,No,No,Yes,23,20.3
Male,No,No,Yes,49,81.35
Female,Yes,Yes,Yes,4,97.95
Male,No,No,Yes,32,108.15
Male,No,Yes,Yes,2,55.3
Male,Yes,No,No,69,56.55
Male,No,No,Yes,6,80.5
Female,Yes,Yes,Yes,24,19.7
Female,No,No,Yes,32,104.05
Female,No,No,Yes,27,52.85
Female,Yes,No,Yes,27,104.3
Male,No,No,Yes,58,80.65
Male,No,No,Yes,1,71.35
Female,Yes,Yes,Yes,18,24.65
Female,Yes,Yes,Yes,47,21.3
Female,Yes,Yes,Yes,70,110.2
Female,No,No,Yes,13,89.4
Female,Yes,Yes,Yes,36,51.05
Male,No,No,Yes,67,19.8
Female,No,No,Yes,10,19.9
Male,No,No,Yes,19,87.3
Female,Yes,Yes,Yes,71,19.85
Male,Yes,Yes,Yes,72,89.4
Female,Yes,Yes,Yes,48,20.0
Male,No,No,Yes,1,20.05
Male,Yes,Yes,Yes,18,83.25
Male,No,No,Yes,1,20.6
Male,Yes,No,Yes,67,102.9
Male,Yes,Yes,No,69,39.1
Male,No,No,Yes,19,99.95
Male,Yes,No,Yes,72,114.5
Female,No,No,Yes,38,20.2
Male,Yes,No,Yes,40,55.8
Female,Yes,Yes,Yes,61,24.2
Female,No,No,Yes,10,81.0
Male,Yes,No,Yes,32,72.8
Female,No,No,Yes,21,99.85
Female,No,No,Yes,59,99.5
Female,Yes,No,Yes,13,70.15
Female,No,No,Yes,47,20.25
Male,Yes,Yes,Yes,69,26.0
Male,No,No,Yes,2,19.9
Female,Yes,Yes,Yes,22,19.05
Male,Yes,No,Yes,15,96.5
Female,No,No,Yes,53,19.85
Female,Yes,No,Yes,28,25.7
Male,No,No,Yes,22,20.3
Female,No,No,Yes,1,70.15
Male,Yes,No,Yes,16,91.55
Female,Yes,Yes,No,48,39.4
Male,Yes,No,Yes,30,105.7
Female,No,No,Yes,3,70.25
Male,No,No,Yes,57,93.75
Female,Yes,No,Yes,68,96.55
Female,Yes,No,Yes,23,60.0
Female,Yes,No,Yes,65,59.8
Male,Yes,No,Yes,44,90.65
Female,Yes,Yes,Yes,71,109.0
Female,Yes,No,Yes,37,68.1
Female,No,No,Yes,12,20.4
Male,Yes,Yes,Yes,69,81.95
Female,No,No,Yes,35,60.55
Male,No,No,Yes,5,65.6
Male,Yes,Yes,Yes,58,82.5
Male,Yes,No,Yes,72,82.3
Male,Yes,No,Yes,72,68.15
Female,No,No,Yes,1,20.3
Female,No,No,Yes,39,95.55
Male,Yes,Yes,Yes,53,20.2
Female,No,No,Yes,27,89.2
Female,No,No,Yes,1,69.65
Female,No,No,Yes,1,89.3
Female,Yes,No,Yes,18,74.8
Male,Yes,Yes,Yes,46,20.2
Female,Yes,No,Yes,72,84.4
Female,No,No,Yes,36,87.55
Female,Yes,No,No,4,25.15
Female,No,No,Yes,25,19.8
Female,Yes,Yes,No,40,50.85
Male,Yes,No,Yes,63,102.4
Female,No,No,Yes,15,96.3
Male,No,No,Yes,14,55.5
Male,Yes,No,Yes,72,109.75
Male,No,No,Yes,39,106.4
Female,Yes,Yes,No,47,60.0
Male,Yes,No,Yes,19,88.8
Female,No,No,Yes,5,85.2
Female,No,No,No,13,35.1
Female,No,No,Yes,17,80.05
Male,Yes,No,Yes,34,75.55
Female,No,No,Yes,42,49.55
Male,Yes,No,Yes,5,81.3
Female,Yes,Yes,Yes,71,23.9
Male,Yes,No,Yes,19,66.4
Female,No,Yes,Yes,2,19.6
Male,No,No,Yes,57,18.8
Male,Yes,No,Yes,72,108.4
Female,No,No,Yes,6,85.95
Female,Yes,Yes,Yes,17,85.45
Male,Yes,No,Yes,61,80.9
Male,Yes,Yes,Yes,1,71.0
Male,Yes,Yes,Yes,48,111.8
Male,No,No,Yes,16,20.6
Male,No,No,Yes,9,85.05
Female,No,No,Yes,3,44.6
Male,No,Yes,Yes,1,44.4
Male,No,No,Yes,65,105.1
Female,Yes,Yes,Yes,70,115.15
Male,Yes,No,Yes,60,59.8
Female,Yes,No,Yes,69,26.3
Female,No,No,Yes,35,70.55
Female,No,No,Yes,22,20.05
Male,Yes,Yes,Yes,66,79.85
Male,Yes,No,Yes,1,70.3
Female,Yes,No,Yes,1,79.35
Male,Yes,Yes,Yes,34,90.05
Female,Yes,Yes,Yes,72,24.45
Male,Yes,Yes,No,31,59.95
Male,No,Yes,Yes,30,25.35
Female,No,No,Yes,9,90.8
Male,Yes,Yes,Yes,20,70.45
Male,Yes,No,No,19,34.3
Female,Yes,No,Yes,65,105.05
Female,Yes,Yes,Yes,30,19.3
Male,No,No,Yes,6,19.15
Female,No,No,No,2,51.4
Male,Yes,Yes,Yes,53,71.85
Male,Yes,No,Yes,7,75.4
Female,Yes,Yes,Yes,61,49.7
Male,No,No,No,70,45.25
Female,No,No,Yes,13,78.75
Male,Yes,No,Yes,35,81.6
Female,Yes,No,Yes,2,70.4
Female,No,No,Yes,3,75.8
Female,No,No,Yes,3,76.1
Female,No,No,Yes,62,94.0
Male,Yes,Yes,Yes,72,103.95
Male,Yes,No,Yes,63,19.95
Male,No,No,Yes,20,71.3
Female,No,No,Yes,35,110.8
Male,Yes,No,Yes,21,69.1
Male,Yes,No,Yes,62,96.1
Female,No,No,Yes,15,48.8
Female,No,No,Yes,55,50.55
Female,No,No,Yes,11,44.65
Female,Yes,Yes,Yes,17,88.25
Female,No,No,Yes,61,19.45
Female,Yes,No,Yes,71,89.3
Female,No,No,Yes,2,70.0
Male,No,No,Yes,35,19.25
Female,No,No,Yes,17,70.5
Female,No,No,Yes,21,97.35
Female,Yes,No,Yes,47,19.65
Female,Yes,No,Yes,3,20.85
Male,No,No,Yes,3,19.65
Male,Yes,No,Yes,44,19.35
Female,No,No,Yes,1,44.0
Female,Yes,Yes,Yes,44,94.4
Male,Yes,Yes,Yes,5,25.9
Male,No,No,Yes,24,55.65
Female,No,Yes,Yes,1,69.65
Female,No,No,Yes,18,75.4
Female,No,No,Yes,10,100.6
Female,Yes,No,Yes,65,71.0
Female,No,No,Yes,1,86.0
Female,No,No,Yes,53,106.95
Male,No,No,Yes,3,21.2
Male,Yes,No,Yes,33,61.05
Male,No,No,No,3,29.6
Female,No,No,Yes,34,79.95
Female,Yes,Yes,Yes,14,19.7
Female,No,No,Yes,13,20.3
Male,Yes,No,No,46,59.9
Male,Yes,Yes,Yes,23,24.35
Female,Yes,Yes,Yes,47,19.75
Male,No,Yes,Yes,17,50.3
Female,Yes,Yes,Yes,49,95.6
Male,Yes,No,No,59,50.25
Female,No,No,Yes,69,85.35
Male,No,No,No,11,41.6
Male,No,No,Yes,10,51.65
Male,Yes,Yes,Yes,12,24.0
Male,No,No,Yes,45,100.85
Female,Yes,Yes,Yes,39,59.85
Male,Yes,No,Yes,71,25.45
Male,Yes,Yes,Yes,71,23.9
Female,Yes,Yes,Yes,33,24.15
Male,No,No,Yes,67,75.7
Male,Yes,Yes,No,37,40.2
Male,Yes,Yes,Yes,49,84.5
Female,Yes,No,Yes,9,50.85
Male,Yes,No,Yes,52,91.6
Female,No,No,Yes,70,98.9
Male,No,No,Yes,1,85.0
Female,No,No,Yes,14,78.95
Male,No,No,Yes,1,44.3
Male,No,No,Yes,1,20.2
Female,No,No,Yes,52,80.2
Male,No,No,Yes,6,60.9
Male,Yes,No,No,7,34.2
Female,No,No,Yes,47,85.2
Female,No,No,Yes,26,87.15
Male,Yes,Yes,Yes,25,54.3
Male,No,No,Yes,69,19.1
Female,No,No,Yes,72,112.75
Male,No,No,Yes,4,19.95
Male,Yes,Yes,Yes,59,19.5
Male,No,No,Yes,67,65.55
Female,No,No,Yes,26,78.8
Female,No,No,Yes,27,78.2
Male,Yes,Yes,Yes,72,105.25
Female,No,No,Yes,6,89.25
Male,Yes,Yes,Yes,62,20.65
Male,No,No,Yes,20,68.7
Male,No,No,Yes,6,78.65
Male,No,No,Yes,51,24.75
Female,Yes,Yes,Yes,61,19.75
Male,Yes,No,Yes,62,89.1
Female,No,No,Yes,72,84.7
Male,Yes,No,Yes,13,98.0
Male,Yes,No,Yes,5,94.45
Male,No,No,Yes,3,105.0
Female,Yes,No,Yes,26,93.85
Male,No,No,Yes,13,59.9
Female,Yes,Yes,Yes,38,19.95
Female,Yes,No,Yes,8,84.0
Male,Yes,Yes,Yes,34,108.9
Male,No,No,No,18,33.6
Male,Yes,Yes,Yes,56,85.85
Female,No,No,No,36,34.85
Female,Yes,No,No,9,48.75
Male,No,No,Yes,1,84.85
Male,No,No,Yes,12,56.65
Female,Yes,Yes,Yes,57,95.3
Female,No,No,Yes,42,73.9
Female,Yes,Yes,Yes,33,24.5
Male,Yes,No,Yes,70,84.6
Female,No,No,No,68,44.95
Male,No,Yes,No,1,24.7
Female,No,No,Yes,37,100.3
Female,No,Yes,Yes,4,25.45
Male,No,No,Yes,1,50.7
Male,No,No,No,20,55.0
Male,Yes,Yes,Yes,72,68.4
Female,No,No,Yes,31,89.9
Male,Yes,No,Yes,18,78.55
Male,Yes,No,Yes,11,55.05
Female,Yes,Yes,Yes,33,19.8
Female,No,No,Yes,62,84.45
Female,No,No,No,1,35.9
Male,Yes,No,Yes,16,80.75
Male,Yes,Yes,Yes,22,78.65
Female,Yes,Yes,Yes,49,61.75
Male,Yes,Yes,Yes,36,63.7
Male,Yes,No,Yes,42,99.45
Male,No,No,No,4,25.2
Female,No,No,Yes,12,74.05
Female,No,No,Yes,31,87.6
Male,Yes,No,Yes,5,89.15
Male,Yes,Yes,Yes,66,20.0
Female,No,No,Yes,15,55.0
Male,No,No,Yes,64,104.4
Male,Yes,Yes,Yes,10,20.05
Male,Yes,Yes,Yes,7,89.75
Male,No,No,No,29,34.3
Male,No,No,Yes,57,20.65
Female,No,No,Yes,46,84.25
Male,No,No,Yes,53,19.65
Female,No,No,Yes,17,79.85
Female,Yes,Yes,Yes,38,20.2
Male,No,No,Yes,15,19.8
Female,No,No,No,22,50.35
Male,Yes,No,Yes,14,85.15
Female,Yes,No,Yes,57,74.6
Male,No,No,Yes,11,79.15
Female,Yes,Yes,Yes,1,20.35
Male,Yes,Yes,Yes,12,21.05
Male,Yes,No,Yes,3,94.6
Male,No,Yes,Yes,36,94.7
Male,No,No,Yes,16,94.25
Male,Yes,Yes,Yes,65,72.45
Male,No,No,Yes,2,74.95
Female,No,No,Yes,42,105.2
Male,Yes,Yes,Yes,72,111.95
Male,No,No,Yes,62,19.85
Female,No,No,Yes,6,89.75
Male,Yes,No,Yes,48,20.05
Male,No,No,Yes,35,108.95
Male,No,Yes,Yes,52,19.65
Female,No,No,No,1,24.9
Male,Yes,No,Yes,6,82.85
Female,Yes,No,Yes,71,93.2
Female,Yes,Yes,Yes,67,84.8
Male,No,No,Yes,60,71.75
Male,Yes,Yes,No,23,30.35
Male,No,Yes,No,39,54.85
Male,Yes,Yes,Yes,15,19.5
Male,Yes,No,Yes,53,103.85
Male,Yes,Yes,Yes,24,24.2
Female,Yes,Yes,Yes,37,19.35
Female,Yes,Yes,Yes,5,83.6
Female,Yes,No,Yes,50,100.65
Female,No,No,Yes,54,94.1
Female,No,No,Yes,3,74.55
Male,No,No,Yes,68,108.45
Male,No,No,Yes,5,56.15
Male,No,No,Yes,33,20.35
Female,No,No,Yes,41,80.55
Female,Yes,Yes,No,34,61.25
Female,Yes,Yes,Yes,13,20.45
Female,No,No,Yes,20,18.9
Female,No,No,Yes,51,19.6
Female,Yes,No,Yes,3,91.5
Female,No,Yes,Yes,41,45.2
Female,No,No,Yes,13,19.45
Male,Yes,Yes,Yes,35,25.45
Male,Yes,No,Yes,12,80.85
Male,No,No,Yes,4,94.9
Female,No,No,No,43,49.05
Female,Yes,Yes,No,12,29.3
Male,Yes,No,Yes,68,105.3
Male,No,No,Yes,25,88.95
Female,No,No,Yes,7,20.25
Male,Yes,No,Yes,66,110.85
Female,Yes,No,Yes,53,110.5
Male,No,No,Yes,63,109.4
Female,Yes,Yes,Yes,70,114.2
Male,Yes,No,No,27,36.5
Female,No,No,Yes,1,70.75
Female,No,No,Yes,5,19.95
Female,Yes,No,Yes,37,19.6
Male,No,No,No,3,40.15
Female,No,Yes,Yes,12,76.6
Female,Yes,Yes,Yes,38,19.6
Female,No,No,Yes,9,85.3
Male,Yes,No,Yes,13,65.85
Male,Yes,No,Yes,29,94.45
Female,Yes,Yes,Yes,47,20.05
Male,Yes,No,Yes,61,99.4
Male,No,No,Yes,16,20.0
Female,Yes,Yes,Yes,41,78.45
Female,No,Yes,Yes,43,25.1
Female,Yes,Yes,Yes,36,97.35
Female,No,No,Yes,6,55.0
Female,No,No,Yes,58,71.1
Male,No,No,Yes,19,61.55
Male,Yes,No,Yes,11,45.9
Female,No,No,No,39,40.3
Female,No,No,Yes,8,87.1
Female,No,Yes,Yes,26,49.5
Female,No,No,Yes,53,73.8
Female,Yes,Yes,Yes,70,19.2
Male,No,No,No,1,45.3
Male,No,No,Yes,59,25.0
Male,No,No,Yes,2,94.95
Male,No,No,No,7,35.3
Female,No,Yes,Yes,12,44.55
Male,Yes,Yes,Yes,59,76.75
Male,Yes,Yes,Yes,61,81.0
Male,Yes,Yes,Yes,72,105.55
Female,Yes,Yes,Yes,13,18.8
Female,Yes,Yes,Yes,64,24.9
Male,Yes,No,No,1,23.45
Female,No,No,Yes,10,64.9
Female,Yes,Yes,Yes,65,61.35
